id,label
30000,0.022932054468045557
30001,0.017224546968545213
30002,0.011580571964612447
30003,0.011648709692723797
30004,0.02108649873376236
30005,0.017136948310014385
30006,0.013485813312544411
30007,0.009851544112742649
30008,0.02038306621243173
30009,0.012948744355356904
30010,0.011381379774622297
30011,0.029311090275335943
30012,0.009272951321605594
30013,0.013047150181143342
30014,0.022993612204471766
30015,0.02330367794574138
30016,0.015001908358921087
30017,0.008342299266432564
30018,0.014041249377249907
30019,0.018566743211297008
30020,0.011909651714910914
30021,0.020917267517498072
30022,0.02150749037238552
30023,0.018416150965654927
30024,0.009136004327190658
30025,0.013093931068411255
30026,0.019508738078916277
30027,0.015709903127777473
30028,0.014864946995766288
30029,0.015769823142865742
30030,0.014848031893808263
30031,0.010549203253542697
30032,0.013908941236184687
30033,0.012624409486493801
30034,0.01539931282151476
30035,0.010555987171755415
30036,0.014252138166851641
30037,0.019150456096957168
30038,0.023270062506420004
30039,0.011895750603232938
30040,0.00883505172753407
30041,0.018107266245402483
30042,0.011172447319385841
30043,0.013738973064326377
30044,0.014145383535894392
30045,0.02150749037238552
30046,0.0195286658377206
30047,0.015121660624674299
30048,0.020438253574647677
30049,0.010001851798128396
30050,0.015542221756476534
30051,0.019508738078916277
30052,0.012214716413303347
30053,0.01560486999991628
30054,0.011953128497655011
30055,0.010834948143773641
30056,0.019798935836475223
30057,0.010686456226726275
30058,0.02281273956863481
30059,0.019508738078916277
30060,0.01715249315969407
30061,0.016013636222875903
30062,0.009902070903653382
30063,0.015549082557429962
30064,0.018548269787418817
30065,0.00901559770546906
30066,0.009224103650557971
30067,0.019508738078916277
30068,0.009739864709402206
30069,0.012326364537202537
30070,0.019508738078916277
30071,0.01654878569762352
30072,0.019508738078916277
30073,0.013126668336176693
30074,0.019508738078916277
30075,0.023471317751300347
30076,0.01374651426068848
30077,0.012017002962203531
30078,0.008839918172130071
30079,0.019508738078916277
30080,0.014465081392668895
30081,0.01632217108673842
30082,0.01750702284026603
30083,0.01879824152022966
30084,0.022550648432030935
30085,0.017323611506209764
30086,0.011035220570956718
30087,0.018363415246428212
30088,0.010743988654318177
30089,0.02344584305101653
30090,0.015473169089161227
30091,0.017385769572626362
30092,0.012691113781760861
30093,0.009962679931323081
30094,0.008930077321882186
30095,0.01630480793337398
30096,0.019508738078916277
30097,0.012244612488659155
30098,0.014977013660831562
30099,0.024376776910215236
30100,0.014913909563638321
30101,0.019508738078916277
30102,0.019508738078916277
30103,0.01263038054054567
30104,0.02201835906590932
30105,0.009974175785890629
30106,0.0206962218686992
30107,0.012416030987399098
30108,0.022524902136413325
30109,0.019508738078916277
30110,0.014653339597722128
30111,0.026304809807584477
30112,0.019508738078916277
30113,0.015195697383730335
30114,0.015251269339527383
30115,0.017443438265647395
30116,0.024935840693958877
30117,0.014217886019315588
30118,0.017759154874751926
